Year,Country,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15,Metric_16,Metric_17,Metric_18,Metric_19,Metric_20,Metric_21,Metric_22,Metric_23,Metric_24,Metric_25,Metric_26,Metric_27,Metric_28,Metric_29,Metric_30,Metric_31,Metric_32,Metric_33,Metric_34,Metric_35,Metric_36,Metric_37,Metric_38,Metric_39,Metric_40,Metric_41,Metric_42,Metric_43,Metric_44,Metric_45,Metric_46,Metric_47,Metric_48,Metric_49,Metric_50,Metric_51,Metric_52,Metric_53,Metric_54,Metric_55,Metric_56,Metric_57,Metric_58,Metric_59,Metric_60,Metric_61,Metric_62,Metric_63,Metric_64,Metric_65,Metric_66,Metric_67,Metric_68,Metric_69,Metric_70,Metric_71,Metric_72,Metric_73,Metric_74,Metric_75,Metric_76,Metric_77,Metric_78,Metric_79,Metric_80,Metric_81,Metric_82,Metric_83,Metric_84,Metric_85,Metric_86,Metric_87,Metric_88,Metric_89,Metric_90,Metric_91,Metric_92,Metric_93,Metric_94,Metric_95,Metric_96,Metric_97,Metric_98,Metric_99,Metric_100
2016,Country_1,71.72953404996498,19.848775011304255,88.74411101939789,8.557958436394719,82.80053287507323,46.69843386676422,66.42387997530277,75.46720773302486,99.23968179029806,27.63041902952348,22.634297359715326,31.608369831331917,62.26040417289587,3.5051287874137027,29.82342839154477,69.69805593870701,89.89791163835415,56.10308078861491,27.51903856973702,72.79698872460489,7.06765441954852,77.13006007713913,46.55995416484496,97.78572714977697,84.29712614794059,54.70994301383796,74.08537298210402,92.32202372095463,78.86596311778194,75.51409741249316,75.46324113249496,6.518621162829607,48.62129010231382,14.953915421469421,79.19100991249826,39.92732085323605,20.1109529928168,10.273185745616297,73.31535883534687,65.97434304622035,19.420073336775868,2.5093562299773553,24.58318528155008,74.50795700304985,82.05983583547014,69.49099078150033,68.16947592702668,54.32762251000061,91.95749177827317,91.25201009582034,69.59389463312695,30.31238013159564,0.4890581415497586,62.86228281225734,99.74245872369514,43.093735434140555,4.315162643733839,68.51620630088013,18.28508815208264,69.86349454067594,0.0839787598564179,75.55103372798892,63.60594258995291,92.33817355478064,31.33623288809798,87.78882147960518,42.938846316570256,28.346326168201042,64.25158538339127,26.709002570800912,28.971362905417198,12.099761387789432,68.5384139604484,68.34047364848581,31.617070047245754,85.6944425406183,60.30650105322392,81.15647087859655,31.48892353736893,55.73399020822269,87.6753039132623,81.93341477946036,35.32240543259487,93.78438133340948,17.78887485136147,21.01306149096095,26.51779307620866,3.1408420340353516,49.28679097651584,98.48526659888304,76.83104649632048,36.28425487812527,4.900384472236741,0.6515291174324478,15.037324569214094,69.86958088388006,57.392033694488006,77.9161725135478,73.70232327182578,86.33074869496318
2017,Country_1,69.91531794175417,51.81915877262199,52.58492936865062,36.9349337383819,65.06343814929991,56.97048729983927,85.04588892233119,41.43568470913102,68.16208347501195,25.312220359869464,49.6453786132456,47.75967771059666,87.56005197560492,36.45086199110879,49.25975539575871,71.09686378583248,53.8539614338392,91.28674837388289,6.36226827151326,0.012597178809559129,84.78246069902833,41.422818663846186,6.401477103613773,43.20812370948068,0.7123833285897385,68.51549084286056,43.23719111715996,78.1458126015588,88.28938204752494,89.31736356930776,61.42917717837457,24.607109018761964,72.03578344391825,5.8884500200582774,68.51261744110361,55.699263806542085,59.0648903852677,25.814613501949513,48.198059975367336,72.73225342651965,64.26812911335021,43.160624723952026,58.43679236737106,17.92633778177398,45.83946526871535,5.7221607764195825,80.41813870542423,73.84584472941052,56.766981111254076,4.642940600728562,48.44852333281396,47.01954914817672,33.009862169153514,56.59998941180599,17.56849695807807,25.403432298122897,67.8567428113797,18.224441262895454,44.262699632750014,59.82600575492295,13.91255702108266,12.96463506014145,43.87300234603534,23.041334189351403,26.919839255927457,34.614954591943544,50.12523800893148,18.961259908383198,42.90428553084805,82.51212798114707,32.19957536103476,28.91342105688537,38.71587951170918,20.398922149961063,59.762269287452554,85.08640161803213,42.11095342168629,71.29210436327504,8.71546953399176,28.891270462547403,89.57074441369795,65.87491940921619,14.050551198609995,87.58549933258404,5.780405419053503,40.496768662131245,25.142388214227562,94.12604122050834,40.872424829443986,83.23463987196864,10.614606764170142,74.97557156542683,93.23812584815354,65.02193812732634,90.32283962527923,52.14690326538643,93.4684151954018,46.45619482280649,79.3397771986596,51.55344932362232
2018,Country_1,51.53772374955171,25.5551317322144,58.193529252231635,84.84506404304388,65.70643484214538,30.47694499538943,29.763928044691102,22.370709124601838,32.415059739577245,70.2362561263902,93.67830600250237,32.53538723699047,95.66055153246816,13.893283517670174,90.22250311137444,59.62226560200637,6.200432036910675,95.21943142208902,99.73794220570963,79.31012664870845,53.280108816904125,28.311899272382558,71.52446902018087,31.860673620343537,46.67734154482387,55.88339878697889,70.01132055865298,52.11060550432752,18.365873128711453,15.884620073911526,85.87106953432621,30.915114512569552,55.86796583672733,97.0275305106098,61.771515812130836,16.53746510443428,84.87543163615243,43.07822705698946,24.784735446011176,99.38225144570042,24.808144672677358,96.5131827269948,22.114530328437343,26.020041239772386,9.191216472690245,38.564750284783855,63.742371671235496,99.96577578208307,29.395989966999437,48.800013514456374,53.36001095384546,45.096610293445615,35.19114245900623,25.720521580438195,90.76698899230193,87.15569688321291,3.921269168379715,54.99750197985293,92.68357492429706,33.650612887900664,62.82587173682711,41.40151796806366,8.054983128542636,32.1228566800118,95.17998217449008,65.43088789789002,16.720625291131253,56.67881029917257,90.2235759417952,61.79313574129344,95.40481754541685,64.68007424395671,48.592858379704694,13.61727299105121,89.52718538176396,93.11893462911154,15.720859647683605,62.810344105117075,99.52868062049156,46.321940810207295,91.15932909339539,71.55462825734593,39.55178796016763,77.86761770389283,55.65020303468155,99.4901497171812,3.4110840063521386,26.771437979760005,94.65156924692747,16.4617386208179,25.6498745216186,6.265671005540286,67.41085416579428,22.304254839396375,20.972688974476583,76.2569227300258,46.46495290386987,29.97046937932749,43.251307450632225,9.925552213562073
2019,Country_1,43.480886703891116,65.6837696005222,84.0293272581447,25.698552187939004,55.26029306245037,22.2525906404325,10.104784252402654,55.82972203906229,75.07053367394475,16.814330829439005,53.84898267055773,13.006285430707177,79.870268793031,29.15447981900754,10.352340085129564,21.552565834082316,88.33421668830559,48.20838244010965,74.02116661710018,1.747402198090453,65.95963600729165,55.13680777967984,82.98146121890801,57.19011077301322,38.391754676450105,0.8657731057371332,65.75061085411521,9.281288216811534,40.61281885490343,62.447685933198095,97.58740129790127,62.715337979877326,18.492428506430837,9.689903483240958,84.7007933958613,54.188314810259406,68.34372479566618,48.224571474111364,12.887111411631302,38.36532208384513,40.810867811399184,62.39205213308485,77.07812601484432,84.1103038397145,54.647823888172844,60.92417047456078,94.77785418658894,35.6032894396497,60.38215199883234,86.16058952353343,63.765174328043436,64.28584804180983,3.640053892294781,18.610609636079054,53.706088328641144,72.51421380541127,89.83682023749961,59.9198838587451,58.5429808793381,46.689221186963955,94.1292725080416,5.2171596966166245,59.44835015038231,15.201480942906898,19.55410670978838,3.880090097579525,76.4904654845026,72.09824405017596,4.974414393164627,84.14023092321786,7.959040267420104,87.69047854092497,43.87680062364804,66.3186417076299,23.229214695558742,14.72134379843062,99.37315155603154,26.401792859299967,85.47589588084462,1.3713162083009656,54.89899933076986,51.589744648633285,74.2402075931142,24.320650898379792,23.832642844568987,29.924157839304776,57.623722065395825,77.17122770570812,51.21895329311219,87.17892120540174,29.352733348586966,91.49366493673975,2.3380596345979776,16.808328842721167,86.24332191032588,73.67801656844773,42.041938519238506,53.5260071878058,84.76254296047689,65.48368285435686
1990,Country_2,29.152659694162576,92.53804686905565,12.619973903157945,39.33484210588626,94.68487524274035,71.51501291492065,20.01784298196646,65.05381968145015,33.000998669236544,10.071097851786082,46.61280658839445,53.1441008968455,45.050172344761684,43.49395115697787,84.7248615998784,6.0346377376899625,4.7596271216158055,57.12141867498195,8.679656479320064,89.45936380489687,81.55082108949465,31.62839335243811,30.666853258759275,51.68747548034084,81.29477867644478,87.75500402926201,96.32777059305234,53.79762848030097,11.139200952170537,72.44483497996832,25.71014667335454,40.64636863630439,9.89277366534348,8.88149445603016,54.21561735328715,43.83267436050038,10.999074720505785,91.04357723087013,55.27781221010339,76.06911446997638,38.790102049939,88.56782623754488,40.994512365577954,61.30015872197105,92.70295735507923,49.004644900287566,28.275692377862693,61.41024385171268,19.257059871547376,22.158930791350606,89.6827233808617,72.32353636497504,46.27102101470666,69.73199906816664,92.37934372663238,75.32847492834863,96.9399284168309,79.8439559941937,83.48096943726584,30.783435802646697,63.57817723630118,81.58155373843798,83.11925060052066,63.383198923129356,32.208346637221084,86.07779855629775,65.27205430345019,67.30419829700799,17.597034095579755,61.122755092078805,9.163602751699207,50.930786773094894,50.85340958405019,27.767872497962575,58.95350764409562,22.936308422195218,53.4397569946659,85.6007296539755,76.5656987147111,11.258010707930966,42.82846093859302,30.874838134752615,28.364808644799556,25.218979442528834,95.35009876738762,95.3216164710337,75.09061790021984,56.23605837790855,2.696854377354929,99.03206445027301,11.646831729905971,22.42896708397868,72.29311840943609,63.033101309734384,35.72401185381335,16.42689477100765,22.047749998758558,9.403261735184055,49.413956095629274,58.32480616272085
1991,Country_2,89.95139089649452,24.8653363257464,98.67706686411033,67.5061298478896,6.051230908828742,27.04277738032158,18.25962649654138,48.689831476783006,42.03616670187253,70.26068986741767,96.25793471177192,81.21238699111908,70.5210724722061,40.66339727329419,93.4860725328598,58.89192864636751,14.759335284755238,58.415759712771,59.12628110917674,68.86343841668776,94.77991185358789,80.19051984701761,94.70524145809998,78.67165794075581,72.54091089538218,14.728032908367084,17.156927543884294,40.54332024156279,22.074432298074733,69.92699446736302,84.6727348918659,77.16650598481132,64.71370850538372,1.6611876149196902,15.80082065543127,10.190824829051003,74.55014804556045,67.15235603119383,13.47497326912629,81.09925087695669,85.3259330221095,27.363101737674178,61.56606493399466,0.7730170577984419,22.65762511819046,44.46818586554316,88.03584526925007,92.55168054449527,98.91849546773084,3.691166361345999,26.299168234644522,8.366938292382653,99.85620308272263,4.387488259418493,15.614799698914839,10.997726312523703,62.622817430883856,60.60016469554541,0.10203617794226627,99.53526431978017,29.958384030864636,12.296890496597223,16.48961955699112,8.375063771254021,47.14923582831003,90.92219852797328,92.04759017752937,98.27800268831407,87.59870045207452,39.82105668319711,42.27543154710871,24.04443256964407,64.27123007743556,51.02284687019639,16.386147920945614,65.70044389931986,36.41998676500062,64.67283746527215,29.834162735968484,48.96742485479303,23.171370531518555,64.90736898681995,66.63178048463307,61.65253023024007,26.620202176635587,75.7520694441371,58.49648665718705,94.31016836445816,66.47612084345177,86.01475550964346,56.63050705882387,80.30826140631436,65.36206182293735,91.67981542367187,71.18500942026444,83.67661470865659,57.64405318188535,9.782761681368102,18.05544073012706,83.89190016564572
1992,Country_2,5.1487773389987,16.198801301293663,67.8227808511773,8.734209345726118,23.06506587599648,13.192208430364394,30.15588916951649,88.35734027255214,42.61475970424193,61.784094836931004,95.15716671258684,67.60308287956964,75.21252629675864,0.9688787819418954,42.44947219285747,20.153050318310218,82.61000651750926,15.030734536002244,41.77359123443299,44.414404584993896,47.19510803956707,85.14605415448473,71.16842066821012,7.520669664867407,58.46711207236696,15.377530342835122,16.597717002818612,17.200673202267346,28.150189859847853,92.09438259009453,20.055319552910266,13.651225250563092,66.11730482412344,39.672239339645465,0.20826941942508892,42.68477328909467,16.914312403661746,45.16587824555997,83.02429263548703,76.77381505481384,1.2212212022801872,52.82551863302495,23.835519032373554,42.97859277552062,39.598481167674336,75.4453489796418,37.1228477814247,74.15094238776304,65.37434690464434,37.4758363597509,16.83290222123952,60.10884588360524,11.858122952824635,61.87923261343282,31.699280886028703,31.233525886519264,82.39848496018885,43.82745944557796,78.7518713831988,15.363663409221662,84.3059803509709,30.4495009145612,91.05058009238228,85.34007811023069,66.15596428945814,44.69612590109483,35.183205084049064,45.87304802734924,85.33929006112103,62.113558227060125,72.17596041460652,36.049903532831095,96.58119697971402,7.085534781591829,40.76166331491525,5.207640802164337,39.30213617346187,18.482631524747795,18.011855010446443,92.5536034916621,48.21675403612639,41.45865202514538,12.793851471694795,5.4915135992314905,5.7707382530442715,74.45750206533185,79.57220030228527,80.89242110339832,10.541523911539707,80.8281550774932,14.01470423490193,87.81328766771527,89.60858013049074,59.15660064297823,55.035808541397635,78.73664554303392,19.724466607074188,29.790118359299733,97.34366486484747,97.55455881025756
1993,Country_2,85.74506894253867,15.762018418572787,72.59415396400152,74.65652595143104,56.61805995813941,22.50297803456346,45.10517650990417,76.92058774484086,84.5467997911064,82.66664493708483,24.79595281719388,30.254965600405004,62.78335930331954,59.25680180046166,40.75426977201374,69.3540872365808,59.64052211828259,45.289158807958515,38.20601852542629,1.4788343099585877,6.925924493174184,51.25598006422886,85.11924947355837,30.677108588689762,77.80186253037526,24.80235899602542,47.597488390182065,94.21838746352832,27.916658372889547,66.2931950163652,38.79772043877473,75.37420820316876,26.603281377459854,99.7156895653494,16.004097897355173,89.00361446902347,61.30268571998977,63.11598979392505,50.15839431502271,29.968505697038992,77.81243736720698,99.05736617833874,21.899589512983177,64.0629579871846,18.934758249256976,2.7802204456107926,32.85800899793085,51.0460889583663,54.47613503250257,38.73302928994471,19.957750704295197,3.2875406155667974,57.08560295870403,7.174227524032584,13.752414453189143,59.2809622903914,41.10293742637287,99.34772049352507,55.560330235344566,79.67948717067395,26.81963299544118,37.59750002870996,99.2793150992757,80.9662387563622,97.05662477336887,4.710370956607179,94.7158352818355,3.0853739141917913,22.11255285148067,76.41991566787215,3.0856486775848513,79.11785102667828,42.30929011362585,77.21784170266753,88.54301067339064,68.64458769755932,31.267702276021403,87.91221141621477,28.513444646971998,47.3896087688549,10.566033951721076,40.45225497075595,29.64035545025415,13.19159495100627,8.854642989756801,61.25037999822334,84.76204100141449,45.16608134868203,90.33780231087624,58.06861258224066,69.20676470927478,83.10431960058963,69.38019360541557,76.59851476855403,38.004969920149136,29.49669604486568,49.40994319691865,94.30412174260908,27.32013756793411,0.8122005047070502
1994,Country_2,94.72832180379798,98.66041562018678,78.44261732692733,41.37753962738032,29.884628774181998,73.92233622755504,22.52518580215268,45.071963301551676,40.22618163675244,13.353603856467878,41.6724173981949,71.97373306204891,39.02195863894685,51.32387347256193,42.40533650167543,44.7503254892135,97.50981276592567,14.561601430874349,67.16460066708785,42.01851731542574,51.20577595470242,17.253012562256366,72.33254235118011,77.42951376107608,30.003897247909084,56.179485296554944,99.25876755847213,22.94094023643547,16.60056863194087,78.32345043045285,85.28918185077998,61.975729607310335,84.66992952644887,5.389328854799036,84.076402974976,92.24726703010477,21.784129366146686,65.7484409374646,25.411838806008515,59.301229522379565,92.86698024486952,36.51731217822118,44.62681753661932,87.11279207797642,50.77886551951549,79.36860717400843,8.737557936385354,17.64995362587949,85.64370064660277,10.838306672705988,75.95075401900748,9.444410847713481,71.29198109482915,40.15918894723458,81.57261836513108,45.22393698346584,94.74412577315769,6.774966516013137,62.233208628018886,88.32374955579087,57.8582856643247,0.37120669484144164,58.372988487947254,55.12208252087976,81.69582336428154,92.10463569194599,77.64853970151903,99.30050121863884,62.80710922938154,28.836981050717668,61.79840156721333,43.82429637743706,26.640767815658496,83.15077820633718,70.88736540988424,70.26036673803621,0.10671521449530097,77.52104481949895,21.217081990656496,77.34375556220786,9.353025003509675,43.07741622105682,50.803821839624,31.321933707243865,89.4188015575098,90.33695321053425,78.34185181560885,52.3953729647401,53.67117184473669,34.83741116018929,9.762345515720872,96.93692122079179,89.9480130241807,61.981792905046404,53.77736918539844,62.16699986160334,95.9605306228778,28.21446937212896,12.85318535884008,97.25050104157945
1995,Country_2,7.0659734930507145,68.83335386275402,31.493947055766867,55.36338052361569,32.45322147186472,80.19813866177019,54.6530589837392,92.58129862302434,47.891527310489344,97.39836959178638,92.25956739443792,89.84400430833315,8.691193755156391,67.61021213784029,64.11316968332173,49.513519117837255,29.824744919240676,96.13249373228166,28.095394909418182,11.688419557281692,40.609550993839164,19.884784208432393,50.935331817864935,44.79108123223674,70.67681273655604,54.633202001994675,63.679788916051635,80.8673213869514,46.66645909756287,68.59521359416492,11.717799787998084,88.50934818019968,9.17182055464455,68.60404968387321,10.014251418449538,34.44987451899022,78.64646931858434,83.36032526265039,48.4123805294851,62.943375760942686,23.71373233354874,26.399251394138222,24.448896056657667,24.645599393624394,68.18407005560708,45.609742573733605,1.5251040072779665,66.74134860339534,12.306142441569401,1.0805554550561869,90.25933325672824,21.994559770419585,61.85101253154648,36.53604805925207,33.21506199823992,79.8588743576778,5.060720044985178,29.599420939149322,13.013040906252893,9.615423734564876,81.41586359779151,36.14509170349417,85.97562629748305,96.10968037095424,88.55736359285686,15.002888194159992,83.11717966862807,30.616684237742376,18.898131007336904,74.12843465673762,22.49759586127078,67.19166005637184,21.810557919624827,61.368878707894794,79.36108101485051,8.349867402740063,19.522370224828023,5.976401702993739,38.49782604955113,66.95303872402184,61.245771457549715,59.396889967579625,59.06575758663364,91.80172199928506,98.87289068768514,5.932878272705722,78.57312304285995,90.50637340611394,85.50527190578163,99.80903590053394,66.13886847122834,11.119833065292738,78.32500676043243,37.729748582055535,70.28926342757565,8.886706717011705,51.35100470555578,65.97912922499042,91.5402671420047,13.871769885895457
1996,Country_2,47.448587629690785,49.45674780835893,80.84071485123432,52.10699320142842,4.32302884194703,13.71360440819248,7.420981532896953,65.81081083298753,37.153411879719776,44.95706193719309,50.9913241329116,57.71701310949309,26.899892140087445,24.100036141948078,0.48045652910857495,52.44224553013691,60.21953711193162,41.44040174923731,31.35056978086087,83.49717530481561,93.17962991651083,68.59699529291528,97.39230711399597,75.90325361718847,17.338162964499983,79.48166487722041,70.04119143675238,60.20813230638117,69.26960683512378,91.02556321557215,86.76061525132737,75.61474401113072,64.359254021992,84.99469871147815,90.86080267689685,68.21154315878472,58.52142036441743,33.007668427468005,38.995313913413675,48.713638475203766,83.55067048702432,85.20812468774359,80.42470651864333,11.832316094464556,85.09959661029191,87.69700635627963,33.172220316987556,13.915682755026747,46.14775424685501,58.12357178474355,2.536210799752192,30.234561452112796,95.7489768149468,1.0335436380546015,31.77688124167739,51.281581166131254,30.873225967100325,17.76293540524193,11.956471559018455,9.681511665997977,5.060076168811555,73.54037070531105,93.89193908770083,12.73303092808964,77.43417429990198,63.365726141854935,44.59329656767316,9.371196635758094,85.07415267736097,61.964624276572756,93.9915164754386,9.037492884832087,66.88593480794349,92.56712700485282,81.27301631078055,89.83872629406756,77.191795169156,33.64072273923594,75.68283772785162,20.30631592287351,41.79421871864765,8.04520776662031,1.326691608022934,49.86695513763083,43.120243001229916,48.87103799633371,85.9194852396231,86.74171612867367,77.62956980182484,95.83608491654388,16.18026486385706,91.81935676205373,23.411260015503256,25.349435215529525,50.69205617679422,17.514640391192348,53.99410112313458,24.890345397517642,55.985835220104605,43.07938233473456
1997,Country_2,48.157162958263264,59.49706612790162,71.4760731404301,95.74638617305409,16.364856331526813,59.93061533057642,26.63541663063129,92.96699807757606,98.91123004140661,64.36971748973399,7.52339309013702,43.90523590750427,40.21636906063585,95.5024601135225,99.92426315276532,58.898470871244946,47.16039526703765,87.71934004403751,78.35153570970647,44.42163023854726,67.54457099141959,30.545524908569966,75.23955335122594,26.447147756264876,31.39042199385128,70.79279953051227,36.432268996635656,42.44193060825891,40.87823070927954,17.95112476858314,57.693469524298855,36.2162385325573,79.6649419837425,29.136214603205268,27.56445474665261,43.94280736610131,78.12414840037918,63.101176634922076,84.66129626973394,37.086090728805196,91.40516890826346,75.40907664097449,72.44543115873708,16.81454209976816,11.967792957400391,16.56090423008144,49.6278417020933,6.983518831291946,64.15065692317475,25.668283380754843,4.055858485709152,44.477940803215674,48.70279616141361,81.74534253135025,99.62388713488713,77.68784856054447,28.44472972607076,77.28464426826935,59.02295315212401,18.89841884153659,48.48290649535235,9.20341787913388,63.090410544441255,51.81659221129803,61.85101109506634,84.0267802149539,38.543883812895096,60.99976460954719,55.069390354093365,79.401366662122,65.77184540994723,50.165568691431595,41.931953919860646,56.75739229418384,61.03373344170973,16.83927642728763,20.322795083085133,0.3497415058095088,4.2531212321746725,28.242235525531434,71.02450318293174,99.70437386060705,3.7798363298802706,73.33156412357692,57.169780530500425,62.705851543424586,49.80145913295364,50.82222417109183,65.99313839744161,45.592536871228695,35.659846426463645,32.03390239154541,61.29255793344692,28.677353654629446,18.193525984702998,86.3305545629205,57.78923973726163,33.76906790243801,78.9935771797616,70.5816280828332
1998,Country_2,84.4842022041585,2.5740600877149133,27.3691623758584,77.26242659173671,99.68286087281862,73.30114791912347,55.42205770480263,12.543649603777695,1.795693141128074,15.3677141241909,84.18533134722811,30.78399507906132,6.03759437848429,32.317483203382494,90.08731868246572,6.745093610192288,96.44030104795404,23.452067723028737,94.6355344733821,46.38034628654917,59.17506962166995,34.08742152538166,33.81444832857419,87.69178126198116,94.09882263339384,12.069276505099202,10.286098238138209,53.675794632450504,56.32741921196275,5.172732422278193,60.90188117585175,1.14921892665939,88.61847070674432,49.54108247003045,37.923731819619746,84.99019609869598,17.744049921458583,83.37409874470995,11.575624753690262,1.4119148644301638,73.0005918570116,89.21707018088244,26.948885219238083,24.260552112095546,66.09553553707444,31.493462239445158,33.80763817956745,78.51928744457058,20.898298679721172,90.02004319689975,17.84231832839818,8.783362894333568,37.927771963203796,34.539545381169745,88.89092413014356,69.92452478653829,58.32175171467331,71.29733278638649,10.929408510383244,84.07289492419969,84.69053618604046,76.66053335423314,55.11104575407527,20.992638272965348,43.877596715706744,25.554313700429244,58.03388924916143,25.711012783538155,67.09214979501068,32.25777593621415,78.35946029512952,72.025630635828,8.356426859129407,49.60941210115505,25.379758990380207,93.81794227686723,31.860327717319738,62.62987021098254,88.89380494257763,14.527630348613041,6.8206674064477895,98.70342009788273,73.34409301562384,5.294401029340479,2.6890043497677762,17.6805744749701,51.44730991010371,53.243869493074556,2.6067039378116608,88.80596170879565,87.34972438693788,58.64180692752501,56.92858095906177,9.357662379123234,45.303547037752566,85.8823994585909,7.263546394662046,58.26186747978935,80.65415233597706,30.541493430082454
1999,Country_2,71.0334257496427,22.270412643511506,74.84024680989813,83.85619798915643,13.533512652649959,73.37139219345573,57.12845609988418,71.73058291701743,19.98030192550099,91.19308761082597,38.70003707388283,73.34194906701366,1.6219780151193186,26.497878066440496,80.2690282578512,9.695097000398079,26.838135720624333,97.61256804189708,43.08454068024068,37.552561264970976,50.83107226807569,33.00053532054659,58.44312816239775,36.941187552089616,53.68563900195096,0.7607912979906484,27.4982118075236,99.76949101410655,25.002958347056314,13.054512960276178,53.77522240835607,54.25157822643882,19.708312399423413,8.533569214941616,9.701558410002553,92.13989517832053,60.13665025035152,91.96559628327165,7.446674986868995,37.4628203948422,7.492345621334373,80.98737605672525,21.646613134868844,83.0601294002538,20.382415775212092,71.19763736762711,92.54835391216794,82.7023695939143,34.587140101655464,70.85872276229892,5.119125648581435,70.00769982469518,44.44673996340494,70.02217326206099,24.388798486271135,25.920196017681896,26.783375610330207,65.30107325066174,50.319309392322644,35.970446443209426,23.94230909301004,61.724385000944245,42.92919116662407,25.574618089757806,77.81321599610898,37.63129392297218,81.1158732988284,99.95427895636494,27.93115777578208,2.2600148739851056,45.649681775196235,5.2336397432399595,10.035104898919966,27.152913673922196,8.601922257144857,93.71484225509053,79.10405790314474,15.354120082743227,76.69178293122711,32.54094949047507,83.09988108030456,46.03065475655279,43.866737378029484,82.86748537232275,57.428982684590956,18.998730441429366,25.446859680533905,29.00671038004766,47.97629093460017,5.53998617097321,97.2515219080239,75.52225717693818,42.982967802371505,86.89751324861948,31.17236527980678,17.3458762833978,25.274455985760312,90.48473958841777,26.554615504570734,58.81095815999981
2000,Country_2,16.85521596967646,39.35784274727956,57.99025480357347,69.30114502694387,37.11944999406946,69.75357383657841,77.54544928765648,60.17416756672199,36.18069296995823,36.48314029364711,55.62262747784885,44.009797495935054,53.04042709680099,7.319253605931775,13.073980769894023,99.86743755219692,47.5299571557663,1.0301706515556952,16.39953584457956,65.04957807569521,52.457610443483205,85.29777940769108,27.038855496206182,2.498971398752703,24.636012787176853,7.786244250495244,72.38918196534642,46.887196883234495,42.088373609288276,53.17088180868651,16.911005528136247,64.14189891765217,57.37979360326212,24.30242262563288,2.0042144957610364,30.07280940671019,11.443078651243221,16.406528293011657,79.77995785186819,86.44323017321757,46.10305023939587,45.47637609136541,60.424165202612855,12.296185799381377,36.20664866402431,2.1774423613491134,16.407887747541515,75.71104679671338,35.776829009398604,93.30034023859048,5.707924177773194,21.62695026722932,2.7647411154152146,69.49757560333958,11.635218561425177,19.612954960242746,90.18711874768034,69.76537923481769,40.592516465001246,56.54652195974861,15.734604231889705,68.3817411884316,15.453175761100269,42.472371035503855,30.334969289188518,49.19591243154967,28.004533964635158,51.402621717886774,44.548631414712304,35.75277730835866,8.788912503008284,86.37210295298388,76.11441667763413,46.9206090825952,24.861323459062223,2.805343043683284,41.20682721097666,76.16660020328797,20.270795673866115,38.879224331909136,14.827904192794495,79.18399064518779,70.59292744490745,48.170177659479116,28.543131337181173,52.89313619105982,52.28574078411993,98.20486547944206,1.0184645061526498,60.15538148812594,97.55057476114804,13.25003270629268,18.20970099058257,76.10331288140787,38.59687941714955,84.43761865154026,50.68278659696861,31.715298767629317,75.93889045861455,29.533524768375187
2001,Country_2,45.11458604360499,94.54212260205676,33.0794836382169,92.95843532701181,72.69370420674655,66.26408696605608,41.429296050704636,99.68374881599122,42.32237315251671,75.72153522440675,54.79908104665922,65.43511586901644,25.96990656572875,92.48461734578723,93.159175104855,91.96613837307198,46.8861521825917,32.78216273526722,76.78304276619698,65.9103530611846,67.44837599317997,55.50515535129673,4.840535626293474,91.61528999549047,58.347045850282164,26.57023184312034,76.21991337858482,44.508677356097174,18.227402283836845,44.04482273288456,2.8794625842880617,95.3870842461697,9.255493381766367,82.8745348059187,24.663400245352772,86.5135465220262,13.182726906904596,17.862979084665977,39.17429102048854,14.375360936815419,37.44678562750773,13.333946772051696,48.8064649571865,54.14912016506638,60.237355703848216,53.47462209718362,37.309259169748024,19.026946780761666,87.3588824678652,21.83520810709365,89.21039097106882,93.14060867236982,49.4059377694553,13.291123675649686,83.51429354308982,72.02028946721228,39.19715473968288,48.59571065543127,65.22576060250567,87.40357683407835,60.452158582381124,48.24240571208955,28.4660627538333,32.0103627557653,7.840982921507978,60.9855703429737,92.13428988740347,98.6000171862652,25.185207630184014,39.65843123154006,10.060962992197187,83.01674498648163,69.83545857405757,64.27875267664838,38.972327588121445,85.71057827753067,38.0517445819256,55.56603859017005,14.008515771761608,18.54014548442604,11.658263419801706,52.246957954228556,86.4362436171405,23.687357646598826,53.93441999449836,90.08545747821903,54.21255913565138,68.72980258677445,7.003534684187684,17.49594930729107,27.665644562317237,52.5451553931973,55.55884140408315,45.081213338552814,21.356271555944637,90.51167814442829,66.6378290166803,46.22826935602089,74.22181226728483,16.967439220692484
